Features,Importance
mileage_num,0.5139038418085315
engine_displacement_num,0.14033473461935952
condition,0.034545313813116985
year_num,0.012461982822363405
motor,0.011433481622240338
make,0.0
transmission,0.0
model,0.0
title_status,0.0
